h3_08,propertyType,lotAreaValue,priceChange,zestimate,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,unit,newConstructionType,resultsPerPage,totalPages,totalResultCount,h3_07,geometry,pricePerSqft
8828d540d5fffff,SINGLE_FAMILY,2522.124,,856200.0,https://photos.zillowstatic.com/fp/db8ea672ceffdf698e178ee854ee758b-p_e.jpg,800000.0,2.0,-122.33046,47.676144,FOR_SALE,49140975.0,2755.0,3.0,1.0,1400.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.32313946685679 47.672820986492205, -122.31816158978613 47.676128134459645, -122.3197666098198 47.68029131390643, -122.32634992677563 47.68114720404738, -122.33132754304955 47.67783994827714, -122.32972210323076 47.6736769101814, -122.32313946685679 47.672820986492205))",571.4285714285714
8828d540ddfffff,CONDO,,,617100.0,https://photos.zillowstatic.com/fp/03964fbf0012233e64ecd87beb592f64-p_e.jpg,588000.0,2.0,-122.33325,47.66844,FOR_SALE,58390058.0,2299.0,4.0,2.0,821.0,USA,USD,,Unit 112,,41,1,27,8728d540dffffff,"POLYGON ((-122.32651165711633 47.66534989828634, -122.32153445365525 47.66865740985281, -122.32313946685679 47.672820986492205, -122.32972210323076 47.6736769101814, -122.33469904584993 47.670369290843375, -122.33309361300338 47.66620585560034, -122.32651165711633 47.66534989828634))",716.1997563946406
8828d54081fffff,TOWNHOUSE,662.112,,740600.0,https://photos.zillowstatic.com/fp/41ee069430652088660592cf1a23079b-p_e.jpg,739950.0,3.0,-122.31117,47.683327,FOR_SALE,347189608.0,3200.0,25.0,2.0,1070.0,USA,USD,sqft,# B,NEW_CONSTRUCTION_TYPE_OTHER,41,1,27,8728d5408ffffff,"POLYGON ((-122.30820422759308 47.68274159502354, -122.30322474244794 47.68604790745443, -122.3048293491 47.6902108308746, -122.31141386113754 47.69106730064018, -122.31639308583101 47.687760880311664, -122.31478805900504 47.68359809812785, -122.30820422759308 47.68274159502354))",691.5420560747664
8828d540c3fffff,CONDO,,,367800.0,https://photos.zillowstatic.com/fp/7ee55a2b8fc94aa88cb3226a5596edff-p_e.jpg,385000.0,2.0,-122.31228,47.67145,FOR_SALE,2053256640.0,960.0,108.0,1.0,900.0,USA,USD,,Apt 204,,41,1,27,8728d540cffffff,"POLYGON ((-122.3149519832102 47.66780083984137, -122.30997384559699 47.67110787997378, -122.31157843890504 47.67527159794003, -122.31816158978613 47.676128134459645, -122.32313946685679 47.672820986492205, -122.32153445365525 47.66865740985281, -122.3149519832102 47.66780083984137))",427.77777777777777
8828d540ddfffff,SINGLE_FAMILY,3001.284,-21000.0,778100.0,https://photos.zillowstatic.com/fp/153b8909c14692f2715d1e0d4e97a640-p_e.jpg,799000.0,2.0,-122.32754,47.67206,FOR_SALE,48898198.0,2334.0,53.0,1.0,740.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.32651165711633 47.66534989828634, -122.32153445365525 47.66865740985281, -122.32313946685679 47.672820986492205, -122.32972210323076 47.6736769101814, -122.33469904584993 47.670369290843375, -122.33309361300338 47.66620585560034, -122.32651165711633 47.66534989828634))",1079.7297297297298
8828d540d5fffff,CONDO,1.0,,519400.0,https://photos.zillowstatic.com/fp/0e5993413c4f9ad5dc1e004fd3f5f00a-p_e.jpg,514900.0,1.0,-122.32608,47.675694,FOR_SALE,58390329.0,1949.0,5.0,1.0,711.0,USA,USD,sqft,Apt 402,,41,1,27,8728d540dffffff,"POLYGON ((-122.32313946685679 47.672820986492205, -122.31816158978613 47.676128134459645, -122.3197666098198 47.68029131390643, -122.32634992677563 47.68114720404738, -122.33132754304955 47.67783994827714, -122.32972210323076 47.6736769101814, -122.32313946685679 47.672820986492205))",724.1912798874824
8828d540ddfffff,CONDO,,,1568600.0,https://photos.zillowstatic.com/fp/a85b55572087538761cadf53e9eaa637-p_e.jpg,1525000.0,4.0,-122.3235,47.66883,FOR_SALE,348113759.0,,11.0,4.0,2414.0,USA,USD,,# A,NEW_CONSTRUCTION_TYPE_OTHER,41,1,27,8728d540dffffff,"POLYGON ((-122.32651165711633 47.66534989828634, -122.32153445365525 47.66865740985281, -122.32313946685679 47.672820986492205, -122.32972210323076 47.6736769101814, -122.33469904584993 47.670369290843375, -122.33309361300338 47.66620585560034, -122.32651165711633 47.66534989828634))",631.731565865783
8828d540d5fffff,TOWNHOUSE,779.724,,912200.0,https://photos.zillowstatic.com/fp/5e7d7edd1aa3b1d1e67fa8a940ceb7ac-p_e.jpg,895000.0,3.0,-122.32214,47.678593,FOR_SALE,70578217.0,3734.0,15.0,3.0,1450.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.32313946685679 47.672820986492205, -122.31816158978613 47.676128134459645, -122.3197666098198 47.68029131390643, -122.32634992677563 47.68114720404738, -122.33132754304955 47.67783994827714, -122.32972210323076 47.6736769101814, -122.32313946685679 47.672820986492205))",617.2413793103449
8828d540d5fffff,SINGLE_FAMILY,4499.748,,1936200.0,https://photos.zillowstatic.com/fp/aad5d66a68c70b16ce25a8dcf995938c-p_e.jpg,1799000.0,5.0,-122.324905,47.677402,FOR_SALE,49140864.0,4858.0,3.0,1.0,3020.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.32313946685679 47.672820986492205, -122.31816158978613 47.676128134459645, -122.3197666098198 47.68029131390643, -122.32634992677563 47.68114720404738, -122.33132754304955 47.67783994827714, -122.32972210323076 47.6736769101814, -122.32313946685679 47.672820986492205))",595.6953642384105
8828d540c3fffff,TOWNHOUSE,1149.984,,819300.0,https://photos.zillowstatic.com/fp/b91599dbef52bf141efed61afd8db5c9-p_e.jpg,849900.0,3.0,-122.316956,47.670715,FOR_SALE,247766571.0,4149.0,71.0,4.0,1380.0,USA,USD,sqft,,,41,1,27,8728d540cffffff,"POLYGON ((-122.3149519832102 47.66780083984137, -122.30997384559699 47.67110787997378, -122.31157843890504 47.67527159794003, -122.31816158978613 47.676128134459645, -122.32313946685679 47.672820986492205, -122.32153445365525 47.66865740985281, -122.3149519832102 47.66780083984137))",615.8695652173913
8828d540d5fffff,TOWNHOUSE,1184.832,,1739900.0,https://photos.zillowstatic.com/fp/c532adfa63cdc088ca5fc6838abb4de0-p_e.jpg,1750000.0,3.0,-122.32798,47.674263,FOR_SALE,49135809.0,5989.0,18.0,2.0,2410.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.32313946685679 47.672820986492205, -122.31816158978613 47.676128134459645, -122.3197666098198 47.68029131390643, -122.32634992677563 47.68114720404738, -122.33132754304955 47.67783994827714, -122.32972210323076 47.6736769101814, -122.32313946685679 47.672820986492205))",726.1410788381743
8828d5408bfffff,SINGLE_FAMILY,5418.864,-30000.0,,https://photos.zillowstatic.com/fp/4f0a8a28c9f605b06b1688130588926d-p_e.jpg,1170000.0,3.0,-122.32662,47.686142,FOR_SALE,49008393.0,3849.0,266.0,2.0,1980.0,USA,USD,sqft,,,41,1,27,8728d5408ffffff,"POLYGON ((-122.3197666098198 47.68029131390643, -122.31478805900504 47.68359809812785, -122.31639308583101 47.687760880311664, -122.32297708346351 47.688616736980876, -122.32795537352693 47.685309844925364, -122.32634992677563 47.68114720404738, -122.3197666098198 47.68029131390643))",590.9090909090909
8828d540d5fffff,SINGLE_FAMILY,2996.928,,1952700.0,https://photos.zillowstatic.com/fp/98133b608cadd2adc3b37855cc8e8876-p_e.jpg,1899950.0,3.0,-122.323616,47.67419,FOR_SALE,111705749.0,5299.0,11.0,4.0,2660.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.32313946685679 47.672820986492205, -122.31816158978613 47.676128134459645, -122.3197666098198 47.68029131390643, -122.32634992677563 47.68114720404738, -122.33132754304955 47.67783994827714, -122.32972210323076 47.6736769101814, -122.32313946685679 47.672820986492205))",714.2669172932331
8828d54089fffff,SINGLE_FAMILY,,,923300.0,https://photos.zillowstatic.com/fp/4676b337241c685966aead68c532074e-p_e.jpg,924950.0,4.0,-122.31881,47.679417,FOR_SALE,342143874.0,2400.0,62.0,2.0,1447.0,USA,USD,,# 9Q6BID,BUILDER_PLAN,41,1,27,8728d5408ffffff,"POLYGON ((-122.31157843890504 47.67527159794003, -122.30659962759314 47.67857827429516, -122.30820422759308 47.68274159502354, -122.31478805900504 47.68359809812785, -122.3197666098198 47.68029131390643, -122.31816158978613 47.676128134459645, -122.31157843890504 47.67527159794003))",639.2190739460954
8828d540c1fffff,SINGLE_FAMILY,5401.44,,,https://photos.zillowstatic.com/fp/8b026ad2646edb416847d59600eb126e-p_e.jpg,2500000.0,10.0,-122.30911,47.666874,FOR_SALE,49103733.0,,28.0,11.0,6590.0,USA,USD,sqft,,,41,1,27,8728d540cffffff,"POLYGON ((-122.3067650923799 47.66277950839114, -122.30178669447822 47.66608644065633, -122.30339086105265 47.67025069709264, -122.30997384559699 47.67110787997378, -122.3149519832102 47.66780083984137, -122.31334739663392 47.66363672470769, -122.3067650923799 47.66277950839114))",379.3626707132018
8828d54081fffff,CONDO,3480.444,-125000.0,,https://photos.zillowstatic.com/fp/3ee65ef849be649d6045db861ca95a0c-p_e.jpg,1249950.0,3.0,-122.31405,47.68839,FOR_SALE,344849688.0,,45.0,2.0,1367.0,USA,USD,sqft,# A,NEW_CONSTRUCTION_TYPE_OTHER,41,1,27,8728d5408ffffff,"POLYGON ((-122.30820422759308 47.68274159502354, -122.30322474244794 47.68604790745443, -122.3048293491 47.6902108308746, -122.31141386113754 47.69106730064018, -122.31639308583101 47.687760880311664, -122.31478805900504 47.68359809812785, -122.30820422759308 47.68274159502354))",914.3745427944403
8828d540d7fffff,MULTI_FAMILY,1746.756,,1531900.0,https://photos.zillowstatic.com/fp/d567b4da4167a5a676bf13597ca7fc41-p_e.jpg,1525000.0,8.0,-122.32781,47.68311,FOR_SALE,48833266.0,6454.0,21.0,8.0,0.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.33132754304955 47.67783994827714, -122.32634992677563 47.68114720404738, -122.32795537352693 47.685309844925364, -122.33453885629531 47.68616508867057, -122.3395162115185 47.682857725129814, -122.33791034509049 47.67869522562702, -122.33132754304955 47.67783994827714))",
8828d540d9fffff,SINGLE_FAMILY,4011.876,,2254200.0,https://photos.zillowstatic.com/fp/74a7ff585c681d8c9693e07debc6d7ac-p_e.jpg,2340000.0,7.0,-122.337204,47.66816,FOR_SALE,49114958.0,6085.0,76.0,7.0,3224.0,USA,USD,sqft,,BUILDER_SPEC,41,1,27,8728d540dffffff,"POLYGON ((-122.3380698821023 47.662897872841526, -122.33309361300338 47.66620585560034, -122.33469904584993 47.670369290843375, -122.34128116725824 47.671224601874506, -122.346257175216 47.667916511407746, -122.34465132297298 47.66375321763043, -122.3380698821023 47.662897872841526))",725.8064516129032
8828d54081fffff,CONDO,3480.444,-49000.0,,https://photos.zillowstatic.com/fp/a90d141274c148f6613d9918ca7a6b21-p_e.jpg,949950.0,2.0,-122.31391,47.68839,FOR_SALE,344058937.0,,52.0,2.0,1102.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,1,27,8728d5408ffffff,"POLYGON ((-122.30820422759308 47.68274159502354, -122.30322474244794 47.68604790745443, -122.3048293491 47.6902108308746, -122.31141386113754 47.69106730064018, -122.31639308583101 47.687760880311664, -122.31478805900504 47.68359809812785, -122.30820422759308 47.68274159502354))",862.0235934664247
8828d54081fffff,CONDO,3798.432,-65000.0,,https://photos.zillowstatic.com/fp/b49d48d14f946d20443a52da93a0fbcf-p_e.jpg,924950.0,2.0,-122.31405,47.688286,FOR_SALE,344884168.0,,45.0,2.0,1078.0,USA,USD,sqft,# C,NEW_CONSTRUCTION_TYPE_OTHER,41,1,27,8728d5408ffffff,"POLYGON ((-122.30820422759308 47.68274159502354, -122.30322474244794 47.68604790745443, -122.3048293491 47.6902108308746, -122.31141386113754 47.69106730064018, -122.31639308583101 47.687760880311664, -122.31478805900504 47.68359809812785, -122.30820422759308 47.68274159502354))",858.0241187384045
8828d54099fffff,MULTI_FAMILY,0.3399,,,https://photos.zillowstatic.com/fp/b5ecaab59e7d26bb89efae3a04a93f11-p_e.jpg,4995000.0,19.0,-122.33801,47.68717,FOR_SALE,48680945.0,,31.0,10.0,8600.0,USA,USD,acres,,,41,1,27,8728d5409ffffff,"POLYGON ((-122.3395162115185 47.682857725129814, -122.33453885629531 47.68616508867057, -122.33614472975627 47.69032719093051, -122.342728378075 47.69118178826304, -122.34770547199322 47.68787431698407, -122.34609917896412 47.683712356123415, -122.3395162115185 47.682857725129814))",580.8139534883721
8828d5408bfffff,SINGLE_FAMILY,4900.5,,1303100.0,https://photos.zillowstatic.com/fp/9efe23104096f2c93e01e7064a408e89-p_e.jpg,1350000.0,3.0,-122.31961,47.681286,FOR_SALE,49115248.0,4603.0,96.0,3.0,2570.0,USA,USD,sqft,,,41,1,27,8728d5408ffffff,"POLYGON ((-122.3197666098198 47.68029131390643, -122.31478805900504 47.68359809812785, -122.31639308583101 47.687760880311664, -122.32297708346351 47.688616736980876, -122.32795537352693 47.685309844925364, -122.32634992677563 47.68114720404738, -122.3197666098198 47.68029131390643))",525.2918287937744
8828d54081fffff,CONDO,3480.444,-10000.0,,https://photos.zillowstatic.com/fp/376e735322f80817a575619668880a1d-p_e.jpg,794950.0,2.0,-122.31405,47.68839,FOR_SALE,344059126.0,,52.0,1.0,816.0,USA,USD,sqft,# B,NEW_CONSTRUCTION_TYPE_OTHER,41,1,27,8728d5408ffffff,"POLYGON ((-122.30820422759308 47.68274159502354, -122.30322474244794 47.68604790745443, -122.3048293491 47.6902108308746, -122.31141386113754 47.69106730064018, -122.31639308583101 47.687760880311664, -122.31478805900504 47.68359809812785, -122.30820422759308 47.68274159502354))",974.2034313725491
8828d540d5fffff,LOT,4634.784,,,https://photos.zillowstatic.com/fp/37d45f9dbbf574218584e83e08499efe-p_e.jpg,2500000.0,,-122.31872,47.67752,FOR_SALE,49140789.0,3200.0,14.0,,0.0,USA,USD,sqft,,,41,1,27,8728d540dffffff,"POLYGON ((-122.32313946685679 47.672820986492205, -122.31816158978613 47.676128134459645, -122.3197666098198 47.68029131390643, -122.32634992677563 47.68114720404738, -122.33132754304955 47.67783994827714, -122.32972210323076 47.6736769101814, -122.32313946685679 47.672820986492205))",
8828d540b1fffff,SINGLE_FAMILY,3271.356,,960000.0,https://photos.zillowstatic.com/fp/527c0ccfcdb40f64d9f4e5097d72a8be-p_e.jpg,899950.0,4.0,-122.31306,47.70417,FOR_SALE,48947357.0,3200.0,4.0,2.0,1820.0,USA,USD,sqft,,,41,1,30,8728d540bffffff,"POLYGON ((-122.30964403630027 47.70269772922637, -122.30466346344535 47.70600342132855, -122.30626851040925 47.71016501130181, -122.31285455064071 47.71102076801535, -122.31783486288064 47.70771496798497, -122.31622939557057 47.7035535191819, -122.30964403630027 47.70269772922637))",494.47802197802196
8828d54567fffff,SINGLE_FAMILY,6525.288,,945200.0,https://photos.zillowstatic.com/fp/23fdbf3d58d5209c4037c929c27d84c7-p_e.jpg,885000.0,3.0,-122.33706,47.719353,FOR_SALE,48843246.0,3148.0,5.0,2.0,1530.0,USA,USD,sqft,,,41,1,30,8728d5456ffffff,"POLYGON ((-122.334218295554 47.71774588966253, -122.32923850530736 47.72105190545287, -122.33084483360567 47.7252118792725, -122.33743137223766 47.72606569607176, -122.34241090110595 47.72275957244974, -122.34080415278711 47.71859973987277, -122.334218295554 47.71774588966253))",578.4313725490196
8828d540b9fffff,SINGLE_FAMILY,6638.544,,1267200.0,https://photos.zillowstatic.com/fp/8b7fa0755e539845ef1f3459eedea716-p_e.jpg,1185000.0,3.0,-122.315155,47.700104,FOR_SALE,49076340.0,3357.0,5.0,3.0,1840.0,USA,USD,sqft,,,41,1,30,8728d540bffffff,"POLYGON ((-122.31301889471604 47.69522968549067, -122.30803899600912 47.698535741779416, -122.30964403630027 47.70269772922637, -122.31622939557057 47.7035535191819, -122.32120903361698 47.70024735499635, -122.31960357312 47.696085508764746, -122.31301889471604 47.69522968549067))",644.0217391304348
8828d5456dfffff,SINGLE_FAMILY,7200.468,,1062400.0,https://photos.zillowstatic.com/fp/204e70d510aed9746d3926f6d47b78b2-p_e.jpg,995000.0,4.0,-122.333084,47.711742,FOR_SALE,48838038.0,4250.0,5.0,2.0,2560.0,USA,USD,sqft,,,41,1,30,8728d5456ffffff,"POLYGON ((-122.32939976553256 47.70526383932545, -122.32442038840101 47.70857011137559, -122.32602628272203 47.71273102148569, -122.33261197423002 47.713585518294515, -122.33759109019238 47.71027913841193, -122.33598477588244 47.70611836956557, -122.32939976553256 47.70526383932545))",388.671875
8828d54e59fffff,TOWNHOUSE,718.74,,445600.0,https://photos.zillowstatic.com/fp/cbaf9c97abeb13f1639b1624a203c789-p_e.jpg,445000.0,1.0,-122.31715,47.71929,FOR_SALE,84756261.0,1914.0,11.0,1.0,718.0,USA,USD,sqft,Suite B,,41,1,30,8728d54e5ffffff,"POLYGON ((-122.31446002472406 47.7151818193198, -122.30947903815581 47.71848725504835, -122.31108451897254 47.7226479087841, -122.3176714068021 47.72350298565474, -122.32265213254635 47.72019744199868, -122.32104623135154 47.71603692941212, -122.31446002472406 47.7151818193198))",619.7771587743732
8828d540b3fffff,TOWNHOUSE,,,826500.0,https://photos.zillowstatic.com/fp/00ba39cc7cfdffb9e4048c9b34fc16d8-p_e.jpg,799950.0,3.0,-122.3172,47.709923,FOR_SALE,338640289.0,3194.0,4.0,2.0,1378.0,USA,USD,,,,41,1,30,8728d540bffffff,"POLYGON ((-122.31783486288064 47.70771496798497, -122.31285455064071 47.71102076801535, -122.31446002472406 47.7151818193198, -122.32104623135154 47.71603692941212, -122.32602628272203 47.71273102148569, -122.32442038840101 47.70857011137559, -122.31783486288064 47.70771496798497))",580.5152394775037
8828d54e59fffff,TOWNHOUSE,2112.66,,,https://photos.zillowstatic.com/fp/d2ccb8c736903d357bdffbf6a8aab6f1-p_e.jpg,749500.0,3.0,-122.31345,47.71839,FOR_SALE,2069532631.0,,4.0,4.0,1860.0,USA,USD,sqft,# B,,41,1,30,8728d54e5ffffff,"POLYGON ((-122.31446002472406 47.7151818193198, -122.30947903815581 47.71848725504835, -122.31108451897254 47.7226479087841, -122.3176714068021 47.72350298565474, -122.32265213254635 47.72019744199868, -122.32104623135154 47.71603692941212, -122.31446002472406 47.7151818193198))",402.9569892473118
8828d5456dfffff,TOWNHOUSE,936.54,-24900.0,516100.0,https://photos.zillowstatic.com/fp/57cb46e6794d42b5fe9e0ef4d4e7aaea-p_e.jpg,525000.0,2.0,-122.33619,47.707397,FOR_SALE,55720910.0,2799.0,46.0,2.0,1020.0,USA,USD,sqft,Apt G,,41,1,30,8728d5456ffffff,"POLYGON ((-122.32939976553256 47.70526383932545, -122.32442038840101 47.70857011137559, -122.32602628272203 47.71273102148569, -122.33261197423002 47.713585518294515, -122.33759109019238 47.71027913841193, -122.33598477588244 47.70611836956557, -122.32939976553256 47.70526383932545))",514.7058823529412
8828d54095fffff,CONDO,,,488800.0,https://photos.zillowstatic.com/fp/f927c108c90b004c8e2bad9448bc2459-p_e.jpg,449990.0,2.0,-122.3227,47.700027,FOR_SALE,49126302.0,2881.0,3.0,2.0,1115.0,USA,USD,,Apt 302,,41,1,30,8728d5409ffffff,"POLYGON ((-122.32458253710755 47.692778980570814, -122.31960357312 47.696085508764746, -122.32120903361698 47.70024735499635, -122.32779387812509 47.701102531761904, -122.33277258115244 47.69779589573476, -122.33116670069836 47.69363419078789, -122.32458253710755 47.692778980570814))",403.57847533632287
8828d540b9fffff,SINGLE_FAMILY,5105.232,,804700.0,https://photos.zillowstatic.com/fp/99424ad823d6db8a492163943cf525d8-p_e.jpg,779000.0,2.0,-122.316185,47.70024,FOR_SALE,347911913.0,2949.0,13.0,2.0,1037.0,USA,USD,sqft,,BUILDER_SPEC,41,1,30,8728d540bffffff,"POLYGON ((-122.31301889471604 47.69522968549067, -122.30803899600912 47.698535741779416, -122.30964403630027 47.70269772922637, -122.31622939557057 47.7035535191819, -122.32120903361698 47.70024735499635, -122.31960357312 47.696085508764746, -122.31301889471604 47.69522968549067))",751.205400192864
8828d54e59fffff,SINGLE_FAMILY,6185.52,,639200.0,https://photos.zillowstatic.com/fp/d178b964d77c4722048283769b0c5944-p_e.jpg,649950.0,2.0,-122.31506,47.7196,FOR_SALE,48995171.0,2566.0,26.0,1.0,900.0,USA,USD,sqft,,,41,1,30,8728d54e5ffffff,"POLYGON ((-122.31446002472406 47.7151818193198, -122.30947903815581 47.71848725504835, -122.31108451897254 47.7226479087841, -122.3176714068021 47.72350298565474, -122.32265213254635 47.72019744199868, -122.32104623135154 47.71603692941212, -122.31446002472406 47.7151818193198))",722.1666666666666
8828d54e59fffff,TOWNHOUSE,1232.748,-45950.0,655300.0,https://photos.zillowstatic.com/fp/2c61d880375b61dd020345356096557f-p_e.jpg,650000.0,3.0,-122.311935,47.719837,FOR_SALE,2060203951.0,3150.0,25.0,3.0,1450.0,USA,USD,sqft,,,41,1,30,8728d54e5ffffff,"POLYGON ((-122.31446002472406 47.7151818193198, -122.30947903815581 47.71848725504835, -122.31108451897254 47.7226479087841, -122.3176714068021 47.72350298565474, -122.32265213254635 47.72019744199868, -122.32104623135154 47.71603692941212, -122.31446002472406 47.7151818193198))",448.2758620689655
8828d540b7fffff,CONDO,1263.24,,,https://photos.zillowstatic.com/fp/56750e7ebd27a710b8f42fe7b44432cb-p_e.jpg,459000.0,5.0,-122.31207,47.71317,FOR_SALE,63337928.0,1835.0,6.0,1.0,1263.0,USA,USD,sqft,,,41,1,30,8728d540bffffff,"POLYGON ((-122.30626851040925 47.71016501130181, -122.30128726327156 47.71347033907069, -122.30289231686834 47.71763153150013, -122.30947903815581 47.71848725504835, -122.31446002472406 47.7151818193198, -122.31285455064071 47.71102076801535, -122.30626851040925 47.71016501130181))",363.4204275534442
